id, latitude, longitude, comm
1058791,40.7763090474,-73.979891123,31
8224368,40.7042974112,-73.9271931835,29
14287,40.7863519992,-73.9700819713,5
7415905,40.6846017126,-73.9447829752,11
1331960,40.6981117287,-73.9555692357,8
6544347,40.6728915352,-73.9712879819,0
3272201,40.7350397773,-74.0065755852,0
10099080,40.7034788551,-73.9147669723,0
13882124,40.7109282771,-73.9357309948,0
7775627,40.7068922517,-74.0145090002,10
4247890,40.7821733181,-73.9474625223,5
15418694,40.7849027396,-73.9786685663,1
13528101,40.775119313,-73.9525387791,0
9796734,40.8463965735,-73.9404638689,4
15795971,40.761773978,-73.9970626103,0
7238540,40.6766856354,-73.9802748749,0
8800899,40.6436148193,-73.9619750168,4
8775324,40.6755274592,-73.9419474232,4
1664614,40.7853959805,-73.9736811466,5
9282872,40.6607081441,-73.9602635683,1
4124231,40.7232708668,-73.9805847476,21
12342667,40.7768045836,-73.9797027144,0
13183672,40.7266542016,-73.9871679833,0
9464267,40.6833443634,-73.9589137512,29
11020152,40.7063752803,-73.9364762573,6
15820711,40.8539546492,-73.9338248168,10
8052046,40.6975830029,-73.9341715912,0
8968164,40.7619570064,-73.9192821575,0
16071883,40.7946757642,-73.96772044,1
9172159,40.7655775343,-73.9883366416,8
15773460,40.6772275737,-73.9526690288,23
10066843,40.7985076211,-73.9613001869,1
15911434,40.7384471986,-74.0055076561,5
15927523,40.7146282406,-73.9647424006,13
7227194,40.7369218696,-74.0047323455,4
239899,40.6606790825,-73.9600319772,3
12941586,40.7945765022,-73.9707686206,4
557949,40.6891971108,-73.9788509989,5
13457198,40.7636428412,-73.9933507857,0
1218003,40.7609772765,-73.9949949517,2
6545519,40.733988411,-73.9930508944,1
5059402,40.7167704364,-73.9577326595,0
6093352,40.706103184,-73.9383995942,23
9107772,40.8267257237,-73.9499487449,29
14663039,40.7392533934,-74.0057535328,23
3755547,40.7984784875,-73.9649669545,32
13561752,40.7306373234,-73.9860762586,0
6138632,40.7139528033,-73.9895553853,0
14805464,40.7716503697,-73.9563585713,0
16200444,40.7322712189,-74.0046601767,0
747419,40.6837125308,-73.9560384869,0
7775128,40.741477618,-74.0004754307,1
5861963,40.7627893986,-73.9203871028,6
14732232,40.7076559116,-73.9532731664,0
4217258,40.722388179,-73.9786147468,0
11451070,40.8041982772,-73.9650740626,4
11926477,40.8331000452,-73.9400889599,32
8116720,40.6826828048,-73.9209130691,31
12135829,40.7785265004,-73.9587338847,1
787593,40.7554290507,-73.992297688,1
14253050,40.7737112152,-73.951673205,0
2431784,40.780901512,-73.9821515776,0
11371099,40.6816435234,-73.9349743486,1
9731879,40.7568857435,-73.9682241796,0
148201,40.7283070974,-74.001765729,0
13783094,40.6747583315,-73.9637617908,0
873373,40.7343118348,-73.9579353725,23
7725809,40.7127699705,-73.985639152,4
8053022,40.6858224899,-73.9152525736,23
16041512,40.7955375049,-73.9749954903,0
3487445,40.7709675104,-73.9484847119,5
15373430,40.7107569704,-73.9422316817,24
11017918,40.70639137,-73.9367852882,6
15718992,40.7816741458,-73.9526287539,1
12311744,40.6721587061,-73.9613966772,1
10246013,40.829157001,-73.9454659394,4
10517265,40.7259035444,-73.9845845088,8
9194718,40.6860580717,-73.9339080467,0
8995610,40.7343119002,-74.005113135,3
9824547,40.7586409371,-73.9674560482,8
13492353,40.7920097841,-73.9742298597,11
7709026,40.6912712125,-73.9420194714,8
9443158,40.7440551818,-73.9568782838,18
16147644,40.6718322476,-73.9858341206,13
842279,40.8198425979,-73.9453114395,0
15371873,40.7614344368,-73.9276051648,1
13245420,40.724419501,-73.9869872998,0
12433338,40.7512559139,-73.9980393543,4
4162119,40.6788338784,-73.9659104157,1
15166481,40.7097554122,-73.9668617734,0
17240,40.685112111,-73.9323957113,1
836947,40.8301105036,-73.944946487,29
10410795,40.7638135463,-73.9871818412,25
13392288,40.7547600456,-73.9663332362,0
15782325,40.7466154273,-73.9478364697,13
8916960,40.6711043081,-73.9772017324,18
13522860,40.7404532977,-74.003702262,4
9976509,40.7562660392,-73.9675503208,11
15214718,40.7006157299,-73.9227360484,11
8624104,40.6533577363,-73.95304928,4
15214712,40.7621600208,-73.9887467927,23
11649561,40.7090691109,-74.0080009613,0
3583482,40.6708885401,-73.9332309559,4
9789350,40.7722651617,-73.9496778921,0
12622115,40.7619186623,-73.9881725934,0
14213784,40.7084702445,-73.9456827517,0
11282208,40.6855591894,-73.9276654799,18
14109521,40.7038042508,-73.9271163158,14
15270476,40.7169436487,-73.9606260072,0
13453023,40.7982325636,-73.9694841643,1
13453021,40.6952695643,-73.9646684179,4
10118798,40.7254631085,-73.9894759704,6
7729018,40.725841287,-73.9799143576,8
15205941,40.7091590057,-73.9424393607,8
7900478,40.7091655664,-73.9662209754,0
7304034,40.7254463329,-73.9880223973,0
13020017,40.7600425289,-73.9923505387,11
9352095,40.7299216622,-74.0023453224,14
9683429,40.8042744143,-73.9655963611,1
5816130,40.693068189,-73.9607277002,1
9683421,40.6902004175,-73.9075736755,1
16101287,40.8140291446,-73.954249108,0
4403159,40.7095319551,-73.9599354188,6
12757980,40.731673841,-73.9858089562,0
26238,40.7742485958,-73.9459004405,0
5041718,40.722829562,-74.003885296,1
6501082,40.7123803833,-73.9645117789,0
16186835,40.7641026437,-73.9115681847,0
3059383,40.7689885666,-73.9893725025,13
6534409,40.7505471931,-73.9867872568,24
753991,40.6852245135,-73.9355668803,5
6657454,40.6915366481,-73.9554440492,0
53926,40.7082854601,-73.9596537781,4
6188022,40.7316314702,-73.9543449156,0
15281457,40.7748200377,-73.95087471,0
9113414,40.8083066724,-73.9472531173,2
9184945,40.830332381,-73.9460498113,3
252607,40.794930644,-73.9446221396,1
3738756,40.7203697158,-73.9595950584,11
13140048,40.7143315142,-73.9838238402,0
12698471,40.7379707838,-74.0029020163,0
2771877,40.7869366283,-73.9738402159,1
7462785,40.76664728,-73.9327039664,34
5929758,40.7658355521,-73.9927007622,0
15802528,40.694328259,-73.9394308676,18
5797398,40.7137466819,-73.9631155195,4
9391509,40.7252801716,-73.9448784137,0
11656393,40.6888280665,-73.9618855349,24
13410813,40.7536957329,-73.9318551632,4
11656396,40.7176210283,-73.9435386489,0
12320256,40.7981900651,-73.9478360832,8
14025315,40.7277896937,-73.9846231879,13
14181226,40.7399328881,-73.9998561116,29
15391340,40.8228233989,-73.9459439796,25
6225935,40.8030083351,-73.9664406067,1
15391349,40.7187697953,-73.9516435524,0
4405874,40.6620084187,-73.9541428981,24
6341337,40.6891671407,-73.9531685416,21
2571346,40.7442451704,-73.9812865742,0
9149435,40.6728567941,-73.9713327737,0
12938602,40.8152809472,-73.9351767966,21
15361994,40.6915174295,-73.9711645451,7
10812027,40.77949221,-73.9497336149,17
8866178,40.7626232269,-73.9867749643,0
1025847,40.7253788333,-73.9835130165,0
14101550,40.6771847298,-73.9569574517,3
4538238,40.7400988208,-73.9799427306,0
4698479,40.7284014797,-73.9897621296,1
767983,40.7143509224,-73.9507312647,0
3666709,40.7729044669,-73.9527614464,3
13961052,40.7371242945,-74.0089249041,0
8269241,40.6707254676,-73.917992925,0
65278,40.6872904247,-73.9619862611,5
15993637,40.8119405657,-73.9411625658,29
10241876,40.7063480323,-73.9517535922,0
2214689,40.7152736016,-73.9403799927,0
8283693,40.8146414257,-73.9618528732,6
7672361,40.7132673355,-73.9486838453,1
4738271,40.7237779705,-73.9389724072,0
8553287,40.7262260705,-73.9845223781,0
2296312,40.7283426516,-73.9501558994,4
6716340,40.6856296169,-73.9101765832,5
5373310,40.7404916237,-73.9811250211,1
16212640,40.7696802711,-73.9482725736,2
266449,40.7199223955,-73.9877323292,8
9859006,40.7275609209,-73.9437835256,6
15088089,40.7612725779,-73.9234893127,8
15363266,40.8389179011,-73.9426469269,25
5746544,40.6884417651,-73.9449145689,7
12385794,40.7079903458,-74.0097727309,0
9219569,40.6906360927,-73.9210017487,0
275271,40.7362103123,-73.9929826832,0
12376888,40.7612617243,-73.9927301517,1
8151925,40.7182632147,-73.9919943381,1
14747296,40.7151380529,-73.9635256262,3
2771126,40.6899760007,-73.9607204428,41
13275792,40.7128130756,-73.9512690921,17
57618,40.7672009868,-73.985075086,4
1820935,40.6884912802,-73.9735065774,6
672724,40.6841792691,-73.9692644668,4
6656880,40.72576657,-73.9836400325,8
3257390,40.8257016319,-73.9441821482,19
7316104,40.7362029197,-73.9569146438,4
2060768,40.7324606205,-74.0085449909,0
6224587,40.6908863108,-73.9677984695,8
15986371,40.8307145017,-73.9409275634,14
12422277,40.6870176156,-73.9750625677,19
4251194,40.7713492568,-73.9548646044,0
3554598,40.7779032236,-73.978692264,0
10576212,40.6903193649,-73.950001946,0
15485474,40.8433342473,-73.9377326518,7
36442,40.6741037907,-73.9659547082,0
1310672,40.6879947153,-73.9167712693,4
10335191,40.7881638084,-73.9751688308,0
5232599,40.6768937664,-73.9543396639,14
7860155,40.763119282,-73.9662366169,11
7496203,40.7281881634,-73.9475935112,61
5238378,40.75345612,-73.9144391532,13
1620225,40.708633386,-73.955430793,4
13967063,40.6900465335,-73.9588958282,13
6560165,40.7790952057,-73.9856467352,1
12033408,40.7343413108,-74.0068772269,0
7286324,40.7631025693,-73.9293564831,5
10055925,40.7287042606,-73.9450433013,31
9978451,40.68561328,-73.9494672154,8
4868084,40.698125572,-73.9264890922,0
15066054,40.7560167836,-73.9353842645,25
409734,40.7647564616,-73.9684998463,11
13880772,40.7187071787,-73.988947193,29
297962,40.7063766403,-73.9662725748,0
5774245,40.6895987781,-73.9676127344,8
13542287,40.7041976461,-73.9419329046,0
14228532,40.8101259822,-73.9453423686,2
15007511,40.7348521445,-73.9206352375,0
3050544,40.6727950866,-73.9716643644,0
13679906,40.6838089959,-73.9073798174,5
15711,40.7706541093,-73.9526947723,5
10301359,40.7108126726,-73.9423789063,24
2359340,40.7634945679,-73.9898523506,5
9217460,40.8054229871,-73.9455036752,5
6232720,40.7580224434,-73.965961512,0
8867638,40.7174294571,-73.9550651101,0
295522,40.7239823661,-73.9828835859,0
15684731,40.7219173161,-73.9813947591,1
11602574,40.7185399344,-73.9836151849,0
16015053,40.7130396259,-73.9638129087,0
6446115,40.7148953073,-73.9539382476,0
2127713,40.8114274897,-73.9424796623,19
8290042,40.7330603213,-73.987182989,0
11335937,40.7175241051,-73.9496793097,0
10135702,40.7252171069,-73.9413062283,31
5152230,40.8238332735,-73.946391134,10
1285927,40.7261339645,-74.0014730255,0
14522632,40.7024929198,-73.919378108,11
16136213,40.6833826182,-73.9077964477,5
16136211,40.7955975667,-73.9631331301,0
9217797,40.6880636175,-73.9124365717,1
14025876,40.8197930097,-73.9466011698,5
14014299,40.7890014129,-73.9426752816,1
13748851,40.7277757187,-73.9833535797,0
1115349,40.7284920351,-73.9980069111,1
9332396,40.7066829062,-73.9488553134,6
9773252,40.7281067561,-73.9815742282,1
14216505,40.7105112692,-73.9501163961,1
1716923,40.6958734113,-73.9712941703,1
11477187,40.6553644322,-73.9593087756,6
1186746,40.7160658942,-73.9597849507,0
8781445,40.7227510786,-73.9827047122,0
15942688,40.7365456584,-74.0077753462,0
13326890,40.6819701739,-73.9419028206,5
8582488,40.8249419735,-73.9400809631,0
6377669,40.6854069402,-73.9121123318,61
15868011,40.7169927252,-73.9422107309,0
3103596,40.8224260612,-73.9478640756,0
815465,40.8013927723,-73.9543254684,1
13906636,40.6853532765,-73.9495861156,8
5058324,40.7163277508,-73.9562160901,0
16016557,40.7973405146,-73.9658523136,32
4616372,40.8153910927,-73.9454666405,3
3933136,40.7310868362,-74.0016257368,26
9452127,40.7560259548,-73.9949857768,13
9452124,40.7938217824,-73.9433389981,5
13655759,40.7267369993,-73.9430046028,61
317938,40.7177667837,-73.9551337792,0
15755967,40.6924416396,-73.9268024845,0
9525241,40.7394497956,-73.9961642806,0
12675481,40.7999123709,-73.9363045766,8
9130782,40.7778364452,-73.9827473649,23
2484057,40.7086159367,-73.9553862001,4
11483117,40.6948343798,-73.9640276489,4
15250327,40.6794748699,-73.9071632369,0
8889664,40.7279681612,-73.9778662172,21
299521,40.6878380422,-73.9626380299,0
15042638,40.7866302178,-73.9691816886,8
8012844,40.6773909197,-73.9698988312,8
225306,40.6874860168,-73.9549400168,0
12670055,40.800331511,-73.9598334825,34
14918477,40.6657660026,-73.978893843,0
14536956,40.8163905764,-73.9420037768,0
13634175,40.7328028296,-74.0067457191,35
10766150,40.7143831018,-73.9422141017,0
5027894,40.7882027282,-73.9512622626,7
11911486,40.6450572396,-73.9643564607,21
11532518,40.7289461582,-73.9855763135,2
4587905,40.7221449285,-73.9483476287,4
616290,40.7293714338,-73.9857447733,0
14567845,40.7828360819,-73.9763544385,2
10022348,40.7664790974,-73.9618845322,0
15222861,40.6955456236,-73.9306931079,14
15506605,40.7611591201,-73.9937306827,0
9509831,40.7645869119,-73.9584088802,0
5651523,40.7933115018,-73.9408031156,17
15640345,40.7639695344,-73.962447156,13
14053415,40.6618193983,-73.9571167482,29
16040291,40.7260424291,-73.9446971076,1
13445682,40.7331909093,-74.0027693192,1
13619517,40.754090872,-73.993300278,13
13996860,40.6762089208,-73.9577650966,17
43860,40.7425562688,-73.9974914538,4
14868703,40.7665859358,-73.921215019,3
3412893,40.7705562249,-73.9215915739,8
15476467,40.8224543067,-73.9567459573,19
10167436,40.7074951659,-73.9405533995,29
12924115,40.8450647188,-73.9391918579,11
10501331,40.7600196195,-73.9913725699,1
15903731,40.6662721593,-73.9536839125,3
1544982,40.7248887046,-73.979364178,25
13909380,40.708343018,-73.9442218425,14
9611586,40.7436115158,-73.99503063,8
55587,40.7131973753,-73.9488335097,14
12605732,40.7298733358,-73.9831446649,0
7844241,40.704970421,-73.9302691828,10
7956290,40.8506967684,-73.9351373587,0
2010943,40.7302498823,-73.9954184389,0
4512329,40.830886548,-73.9412451083,14
10489326,40.7177947921,-73.9866975249,6
11280583,40.7790678714,-73.9495257303,13
4098302,40.7581763607,-73.9917261464,7
1421933,40.7403643879,-74.00138,29
15234755,40.7772675433,-73.9845250703,0
13185845,40.8028466506,-73.958364774,6
6603756,40.8189390468,-73.9387056684,24
7205861,40.6843483722,-73.9380583197,0
14430474,40.6600517164,-73.94041094,1
16041981,40.6506491574,-73.9583186769,24
2697458,40.8256810636,-73.9439098419,61
724806,40.7663268415,-73.9872803181,0
15742149,40.8512031607,-73.9410277464,0
690516,40.6875626081,-73.9747854501,17
5856114,40.704808921,-73.9430039124,11
203979,40.6858832581,-73.9645909058,23
2243462,40.726411976,-73.9903223612,1
1659511,40.8494508799,-73.9315822147,4
782063,40.6819056537,-73.9547506122,0
11201676,40.6711115316,-73.9387964108,0
10165362,40.7084450116,-73.9556356237,13
820218,40.7313110348,-73.9860919672,0
2650329,40.721380158,-73.9400637641,31
13998293,40.7219080677,-73.9813001757,1
7711161,40.71382365,-73.9976851672,18
15663857,40.7813290452,-73.9473215979,0
13770768,40.7843277933,-73.9473017591,3
11937764,40.7292087284,-74.0018885661,14
9343350,40.715485582,-73.9833988529,0
10116151,40.6835906117,-73.9519589853,5
70128,40.7319762902,-73.98880678,23
2168443,40.7924884375,-73.9645301568,29
8538606,40.7265949036,-73.9789699882,0
627505,40.7914941754,-73.972044584,3
16101731,40.6874669493,-73.9427299475,21
16157557,40.6500393222,-73.9629193333,1
6778322,40.7258773709,-73.9905239911,61
8111686,40.7373355456,-73.9571990372,0
10154762,40.7963699657,-73.9699642305,19
13623182,40.716732051,-73.9483157097,41
1110195,40.6806820117,-73.9534979839,5
13623187,40.7201169712,-73.956751411,3
10211935,40.6932384713,-73.9128299942,3
4917323,40.6723975922,-73.9334042705,4
8920816,40.8141731236,-73.9602963981,0
14038836,40.6948489211,-73.9346504992,1
10162752,40.7049057191,-73.9236674063,11
5036776,40.7286874141,-73.9888934255,34
5193916,40.6960502063,-73.9820726525,1
13045629,40.7773640032,-73.9514400645,6
7053815,40.7180472179,-73.9397254454,0
13449653,40.7529568351,-73.9667458761,4
7108016,40.6807479307,-73.9277490785,29
1304604,40.7387838919,-73.9817112912,1
1174830,40.7554665143,-73.9957721799,0
6323824,40.7310536363,-74.0079739407,13
9926058,40.7049022455,-73.919997297,4
12819224,40.7998951215,-73.9538912141,4
13811933,40.8005717357,-73.9667887441,6
6948970,40.7227177801,-73.981241284,0
11756349,40.7544847965,-73.9700991449,0
9925507,40.7125533644,-73.9488106359,6
13701805,40.7015498678,-73.9268233967,7
16145871,40.6734009138,-73.9823540135,1
15707002,40.8146356281,-73.95958544,4
13223949,40.683148609,-73.9503535625,0
2440846,40.7112416329,-73.9498989131,0
6464881,40.6748504029,-73.9632000495,4
12363656,40.8268694665,-73.9425569228,0
1973803,40.7193402509,-73.9824451828,6
755032,40.7408464858,-73.9992264968,23
14312601,40.7287473812,-73.9843441047,17
15002948,40.7171959632,-73.9615275779,61
14074097,40.7999352199,-73.9336380899,4
10368358,40.7319709535,-73.9532064131,0
2979714,40.800954432,-73.9541021226,1
9386923,40.6953530596,-73.9184013429,11
6866419,40.7913621111,-73.9496359197,4
1728853,40.7464147356,-73.9467811518,0
13640384,40.8459379732,-73.9402849233,6
7179646,40.6689832717,-73.9514015853,5
14522175,40.7186228114,-73.985938283,0
12114756,40.7821627676,-73.9835032742,6
2657791,40.6742431409,-73.9526274171,4
5903240,40.7268892904,-73.9435879923,61
1906804,40.7056091612,-73.92515013,0
13435559,40.7901311518,-73.9740640852,0
5144979,40.7240883207,-74.0025981975,17
10544239,40.729966463,-73.9863261885,13
13123883,40.7088312279,-74.0076412172,6
9897854,40.7610614594,-73.9751533124,0
5623799,40.824167943,-73.9449617856,0
12965617,40.7596780335,-73.9924757376,1
8069858,40.7174268138,-73.9937247514,34
6384560,40.6562768667,-73.9575268313,17
12537513,40.7430662866,-73.9816828986,7
3635919,40.6789039168,-73.9689394668,0
1026592,40.7238832716,-73.9838804257,0
468613,40.7215209486,-73.9927906705,0
310524,40.6934782818,-73.9592740893,36
850338,40.7142651685,-73.9467083468,1
6923485,40.7231264115,-73.9792006776,21
12406361,40.6708470636,-73.9580788903,4
12252035,40.7270470508,-73.9878667192,3
13169181,40.7666699326,-73.9270503084,29
7785952,40.7828964216,-73.946940535,4
11257497,40.8558498709,-73.9374101917,5
463936,40.7102449692,-73.9694984962,1
15084714,40.6734794625,-73.9740330271,0
9887763,40.7483958616,-73.9460415645,21
16141132,40.7171538426,-73.9551106638,0
13733309,40.7920954735,-73.9703117872,13
14941925,40.7642278856,-73.9854635099,0
13013734,40.7209798675,-73.9484314891,11
13246985,40.8221781585,-73.9402237083,35
1018769,40.692152896,-73.9598921036,36
14942749,40.776281186,-73.979317262,13
56859,40.8121906011,-73.9449882359,29
3976928,40.6874786674,-73.9722632368,18
4339189,40.69171934,-73.9703045732,0
2171345,40.7185276498,-73.9817313106,24
7601956,40.759923341,-73.9881240703,29
9496398,40.8129651699,-73.9392229514,24
15420766,40.7093020843,-73.9418684594,8
11616592,40.7375826096,-74.0055313371,23
5880532,40.826156187,-73.9437324349,8
5618280,40.7169286783,-73.9914158058,0
1847658,40.7434519732,-73.9766219336,25
11033590,40.7340977391,-74.0043382352,0
9416084,40.6761073277,-73.9576191516,17
348753,40.7175406003,-73.9628196639,1
2943334,40.8260892909,-73.9494110156,18
10853162,40.7144924245,-73.9823597391,0
1971239,40.6713042673,-73.9432882351,7
6336834,40.7084089582,-73.9549689519,4
10132633,40.7070136273,-73.9388033634,1
5581550,40.672643464,-73.9255991935,1
6792415,40.722780382,-73.9447766882,0
16155648,40.7027238572,-73.9300496982,8
14314327,40.7985900497,-73.941723794,4
3970183,40.6580488609,-73.9436067888,4
6302346,40.7828445176,-73.9471323444,4
7581690,40.8120800572,-73.9509685117,1
13642383,40.7139754957,-73.9583336774,0
456451,40.713376124,-73.9405518786,18
4497963,40.7347405674,-74.0086731786,0
4576821,40.6879802135,-73.9567776039,1
14420365,40.7379278707,-73.9993745337,29
15204110,40.6837647762,-73.9419110207,5
9112240,40.7301421721,-73.9801851295,0
12404734,40.7120999938,-73.9615615617,1
12040727,40.7135263864,-73.9876125329,5
15082387,40.7085815926,-73.9595326176,4
9836966,40.708258777,-73.9484412779,0
14036591,40.7065821784,-73.9500062418,8
633162,40.7859800451,-73.9751966414,1
15545217,40.7137072956,-73.9942907228,0
15602497,40.7264513754,-73.9550229782,5
2803981,40.7138864774,-73.9656973812,0
10491340,40.7876969605,-73.9421263514,6
4071007,40.7199518269,-73.9997511055,1
15494694,40.7475814066,-73.9865463344,0
14505483,40.6313531915,-73.9651027935,5
15579093,40.776171746,-73.9474065436,0
10186876,40.7175700967,-73.9902826279,25
8422085,40.6918093087,-73.9463034584,0
12272957,40.7401986404,-73.9996422398,14
152263,40.8049719468,-73.9501615203,17
6311978,40.7195875208,-73.9898361901,0
13583003,40.7283909182,-73.9452389716,31
1032537,40.7276125058,-73.987714453,0
14522660,40.6917296365,-73.9044129069,4
11593365,40.7146896492,-73.9994985201,25
4786413,40.7266417409,-74.0025084875,6
16220797,40.7784494293,-73.9511975264,0
16188113,40.751393411,-73.9714544386,25
12765391,40.7116484127,-73.9632210786,11
1262523,40.7279375018,-74.0022781574,0
7664863,40.6593301443,-73.9593075907,31
9352565,40.7496582982,-73.9878139092,4
4180818,40.6901186377,-73.915402481,5
10660121,40.6951396159,-73.9402673428,25
4122050,40.7614476762,-73.9896018382,0
15869560,40.7197476956,-73.9566881232,14
982276,40.7139496301,-73.9937972345,8
450856,40.7207175399,-73.9831290423,0
4309648,40.6856759134,-73.9526621953,6
16208011,40.6800742801,-73.9095375498,34
1220962,40.7671678627,-73.9355141822,1
15658474,40.7166335425,-73.959417509,4
3833207,40.7658057514,-73.9204349416,25
3355106,40.7740314442,-73.9545663902,34
10069795,40.6895106155,-73.9152447762,5
15054447,40.7634386219,-73.9867193129,0
6470740,40.7051569298,-74.0079793378,0
2208567,40.7205315509,-73.9890096472,8
2255405,40.7339369118,-74.0006361552,25
4011323,40.8147081044,-73.9470569406,0
15875000,40.7426209003,-73.9862213816,11
3111195,40.6811760474,-73.948537546,4
4446178,40.6382600964,-73.9681493879,32
12084205,40.7296585393,-73.9847576017,4
15432264,40.7660615465,-73.9147849908,3
13103786,40.7691308215,-73.9559129105,0
9819437,40.795020289,-73.9670286065,1
11868050,40.6812498753,-73.9797376231,14
15720449,40.706045522,-74.0090164055,26
15720448,40.7049110631,-74.0075457389,19
169480,40.7648346401,-73.988419333,0
14182946,40.7115401916,-73.9868422701,13
16002937,40.7941182238,-73.9338788112,1
8941885,40.7809076348,-73.9560691624,1
566943,40.8046141496,-73.9564065394,4
2089226,40.6471726435,-73.9618883419,29
4604991,40.700071566,-73.9433802697,24
9945481,40.7779802928,-73.9834465055,5
14064701,40.7303847485,-73.9845779571,0
8355794,40.8028506317,-73.9657048777,0
4487846,40.680044836,-73.9773486255,4
15774322,40.6842254665,-73.9348040295,0
5846050,40.8090647396,-73.936856631,23
9745297,40.7205096327,-74.0016757299,3
16145687,40.8109313366,-73.9584707301,4
13779177,40.6812244212,-73.9132442434,4
8548407,40.6653942265,-73.9291922498,4
599595,40.7838950531,-73.9789737104,4
14094135,40.6834338983,-73.9674084625,0
16063707,40.7116019251,-73.9654261469,13
11821404,40.8418289837,-73.937914835,5
15771360,40.7670731394,-73.9562119146,0
33071,40.7177999214,-73.9863324692,6
3223379,40.70826645,-73.9523663863,31
14335935,40.8202001978,-73.947436689,5
3810921,40.6765455185,-73.9439998704,34
13371168,40.7549145463,-73.9674537111,61
15042314,40.6937716044,-73.9306962912,61
7009152,40.6725893999,-73.9583077319,0
7559836,40.6626975542,-73.9471603359,25
3709567,40.708796026,-73.967225248,0
4525475,40.7830441617,-73.9814594403,1
7699220,40.7992618376,-73.9533880366,3
13047594,40.7186192405,-73.94216367,13
13548608,40.6658094144,-73.9479444897,31
15299651,40.6414574595,-73.9622232459,1
8220172,40.7050798677,-73.9212359766,8
14164263,40.6470625975,-73.9593026234,0
14140293,40.7437252829,-74.0005664974,13
8472888,40.8526806641,-73.9289476741,31
15445767,40.718770498,-73.9882291568,4
13426615,40.8094532419,-73.946479041,23
10054070,40.7539845638,-73.9349783849,18
15506957,40.7976688232,-73.9643833716,8
6234069,40.6929601082,-73.9409368703,21
14826263,40.8038537757,-73.946201328,23
15751890,40.771435696,-73.9489863747,6
6939758,40.7420609652,-73.9801439464,18
9282691,40.7292291351,-73.9887669025,14
408983,40.6593714492,-73.9590621219,31
333175,40.7543947655,-73.9174317446,21
5003705,40.7950411498,-73.9497672943,1
11713848,40.7955711604,-73.9455488326,0
6119220,40.6805891889,-73.97888069,4
15562465,40.7023641,-73.9223208813,1
4137415,40.7049515905,-73.9209013395,8
4137414,40.7293385465,-73.9860305679,0
2231045,40.7225419904,-73.981649795,0
14100490,40.6725563973,-73.9388181917,18
15223519,40.7263576463,-73.9778039326,0
16121065,40.7078828571,-73.9409914665,0
7858726,40.7276428822,-73.984112116,25
14654118,40.6670688783,-73.928944941,1
7733241,40.7137462935,-73.9434192649,0
7562469,40.7275698812,-73.987458821,0
15452495,40.7205198773,-73.9879758001,1
4235961,40.7436566347,-73.9972135727,0
16206884,40.7491913524,-73.9872541067,3
16206887,40.6987830183,-73.9460725769,0
15256336,40.6938007033,-73.9457718186,31
13654069,40.7307711911,-73.9523290832,0
9282032,40.7413803645,-73.9804788605,0
9002037,40.6918538174,-73.9306497353,0
11303605,40.7219110989,-73.9468192346,3
6705158,40.8014448528,-73.9519269133,4
4068273,40.6348352277,-73.9511858309,6
15194207,40.7995709828,-73.9517014253,0
15311851,40.7255933863,-73.9979373561,6
7674421,40.6734065868,-73.9623423936,29
5500197,40.7140359567,-73.9398153916,6
15569552,40.7659340653,-73.98234987,0
6114353,40.7197369885,-73.9854902439,14
6452534,40.7248543724,-73.9875794161,18
15337711,40.7087897797,-73.9493683361,3
4328475,40.6559477199,-73.9558473675,14
8494234,40.7281204961,-73.9851761896,0
14851911,40.6650029875,-73.9585858085,17
1278428,40.7423892288,-73.9991328102,10
4692541,40.7034627029,-73.9277221135,0
1050955,40.7823840328,-73.9771736224,0
9881146,40.6973529643,-73.9459524198,1
2530057,40.8192704697,-73.946305471,18
12681023,40.7294196462,-74.0037016274,1
7560918,40.7127168229,-73.9663196896,0
6954631,40.7149911129,-73.952437824,0
7619039,40.7278271316,-73.9890609011,0
15036554,40.8009578366,-73.9548934277,1
2145599,40.7619714349,-73.9930782683,0
14268043,40.8514084102,-73.9297555869,0
5779530,40.8040923129,-73.9524505819,11
16135973,40.7549267866,-73.9342100329,21
3543227,40.8219277387,-73.944988799,4
9610704,40.7343622187,-73.999939861,31
13236148,40.6836063544,-73.9411392569,5
13434377,40.6948439976,-73.9318715792,23
15956544,40.7644650119,-73.9255863055,5
14372031,40.7078613791,-73.9503004986,0
9271644,40.7738623132,-73.9570776846,0
4494258,40.6929718568,-73.9244702548,1
71507,40.7539432407,-73.9667568344,0
13309763,40.7253494022,-73.9965950295,14
1067027,40.8362420531,-73.9422689181,13
233189,40.7616619186,-73.9967526409,0
3322922,40.6531962528,-73.9621634115,5
13768789,40.6778153641,-73.9498718218,8
11676920,40.7196656607,-73.9634248751,7
15485158,40.7568131345,-73.9675261979,3
14387694,40.7115017806,-74.0072077319,1
433611,40.6806296096,-73.9098273586,34
6544638,40.7658113193,-73.9810957073,1
5059758,40.6809306863,-73.9298239943,23
16029579,40.752030008,-73.9719174836,3
11438124,40.7444248531,-74.0003823546,4
15567237,40.7032659981,-73.9368899428,5
15611919,40.6771314975,-73.957654451,4
1095106,40.7302593113,-73.9559580769,1
6290244,40.8485351558,-73.9367583339,8
14916914,40.7391923081,-73.9933544451,1
6559453,40.7030585139,-73.9362852732,4
1732542,40.7158077512,-73.9526729103,0
9137194,40.7247858406,-73.9884877133,23
13941148,40.6896736406,-73.9447572359,1
