id, longitude, latitude, comm
41899,-73.97417,40.73204,1
41900,-73.98433,40.72529,1
41901,-73.54938,40.725353,21
41902,-73.986946,40.764065,0
41903,-73.63441,40.73874,21
41904,-73.94111,40.711937,22
41905,-73.98838,40.75243,15
41907,-74.01412,40.701202,20
41908,-73.95062,40.632294,19
41909,-73.78983,40.73975,7
41910,-74.00807,40.7356,27
41911,-73.945724,40.63187,23
41912,-73.97826,40.756775,1
41913,-73.69501,40.7056,0
41914,-73.99966,40.743984,27
41915,-73.97695,40.586277,23
41917,-73.99577,40.76439,0
41918,-73.9818,40.714134,1
41919,-73.95743,40.71297,22
41920,-73.992874,40.742958,3
41921,-74.085976,40.59548,16
41922,-73.99403,40.73565,3
41923,-73.992744,40.74798,33
41924,-73.97939,40.74416,15
41925,-73.96317,40.768997,15
41927,-73.99102,40.673138,29
41928,-73.9508,40.742336,1
41929,-73.56382,40.71894,21
41930,-73.991,40.7605,0
41931,-73.9638,40.76022,2
41932,-73.76612,40.681973,54
41933,-73.99496,40.633698,23
41934,-73.99033,40.740555,3
41935,-73.98649,40.719532,1
41936,-73.98713,40.75358,33
41938,-74.00672,40.70925,20
41939,-73.8533,40.740097,7
41940,-73.634254,40.743004,21
41941,-73.94193,40.62748,19
41942,-73.69689,40.666096,25
41943,-74.169685,40.70817,9
41944,-73.9975,40.690872,29
41945,-74.131325,40.60366,16
41946,-73.98214,40.67428,4
41947,-73.90391,40.85876,8
41948,-73.88434,40.749966,14
41949,-73.991585,40.69786,29
41950,-73.98525,40.748714,1
41951,-73.97571,40.731705,1
41952,-73.94302,40.783737,22
41953,-73.98568,40.72826,1
41954,-73.91528,40.820255,40
41955,-73.980255,40.751617,15
41956,-73.6432,40.740948,21
41957,-74.15897,40.54571,16
41958,-73.54498,40.7148,21
41959,-73.952194,40.784073,12
41961,-74.07098,40.778305,9
41962,-73.94683,40.780186,12
41963,-73.981995,40.726006,1
41964,-73.9872,40.75113,0
41965,-73.61278,40.738056,21
41966,-73.953224,40.7826,12
41967,-73.99093,40.757168,13
41968,-73.8614,40.86549,32
41969,-73.73463,40.77146,7
41970,-73.979996,40.75177,15
41971,-73.985344,40.67678,4
41972,-73.97569,40.749653,15
41973,-73.886086,40.67763,19
41974,-73.991325,40.7424,3
41975,-73.94549,40.80759,5
41976,-73.94316,40.836594,40
41977,-73.85396,40.700066,14
41978,-73.97901,40.78345,8
41979,-73.520035,40.72482,21
41981,-73.98439,40.75141,0
41982,-73.64659,40.658276,25
41984,-73.99044,40.756187,0
41985,-73.942085,40.832882,5
41986,-73.98926,40.748554,1
41988,-73.99018,40.75695,6
41989,-73.99309,40.74762,3
41990,-74.00095,40.746418,27
41992,-74.00257,40.709145,20
41993,-73.93905,40.675785,3
41994,-73.99015,40.746857,33
41996,-73.97684,40.72532,1
41997,-73.98859,40.7403,3
41998,-74.03686,40.747997,9
41999,-74.03998,40.731834,9
42000,-73.944,40.714596,22
42001,-73.99205,40.729187,1
42002,-73.91895,40.759254,6
42003,-73.98711,40.753548,0
42004,-73.9479,40.833828,40
42005,-73.99031,40.73701,3
42006,-73.91682,40.849663,40
42007,-73.84324,40.863033,32
42008,-73.73585,40.807842,7
42009,-73.721146,40.689552,25
42010,-73.969635,40.84757,1
42011,-73.808655,40.703533,54
42012,-73.86755,40.864872,32
42013,-73.959045,40.716602,22
42014,-74.00309,40.71822,2
42015,-74.004745,40.73352,34
42016,-74.00658,40.710228,20
42017,-73.98362,40.723732,1
42018,-74.01147,40.616283,23
42019,-73.99108,40.6638,4
42020,-73.75407,40.724873,25
42021,-73.983734,40.753826,0
42022,-74.004654,40.68108,29
42023,-73.98528,40.753273,33
42024,-73.972015,40.67745,4
42026,-73.95906,40.805103,5
42027,-73.998,40.752834,33
42028,-74.00378,40.6134,23
42029,-73.830605,40.868763,32
42030,-74.00642,40.70844,20
42031,-73.949486,40.75321,6
42032,-74.00994,40.73323,27
42033,-73.999794,40.721844,2
42034,-73.99788,40.753586,0
42035,-73.992645,40.695953,13
42036,-73.99706,40.719257,2
42037,-73.569145,40.706104,21
42038,-73.96156,40.714664,22
42039,-73.78215,40.766933,7
42040,-73.99722,40.724808,2
42041,-73.942345,40.732563,6
42042,-74.00566,40.74295,27
42044,-73.86725,40.854584,32
42045,-73.98043,40.816147,10
42046,-73.96344,40.67683,4
42047,-73.990166,40.76082,0
42048,-73.99819,40.73285,34
42049,-73.996994,40.720154,2
42050,-73.990105,40.726654,1
42051,-73.964775,40.755833,15
42052,-73.884384,40.565605,2
42053,-73.97399,40.751785,15
42054,-73.92091,40.86699,40
42055,-73.98698,40.668648,4
42056,-73.97041,40.75902,15
42057,-73.98154,40.770626,8
42058,-73.98016,40.780804,8
42059,-73.88529,40.740074,14
42061,-73.783615,40.839108,32
42062,-74.00372,40.7386,27
42063,-73.9982,40.72277,1
42064,-73.988846,40.702435,29
42065,-73.803246,40.762466,7
42066,-74.006645,40.741524,27
42067,-73.95289,40.769943,15
42068,-73.98863,40.738743,3
42069,-73.638245,40.749363,21
42070,-73.8678,40.854862,40
42072,-73.995636,40.72688,1
42073,-73.74681,40.736248,7
42074,-73.87091,40.73427,14
42076,-74.0304,40.775814,10
42077,-74.00959,40.797657,1
42078,-74.0035,40.70647,20
42079,-74.166046,40.581352,16
42080,-73.990234,40.687107,29
42081,-73.9789,40.757843,13
42082,-74.0058,40.70592,20
42083,-74.02638,40.62137,23
42084,-73.96441,40.79713,5
42085,-73.98711,40.744934,3
42086,-73.953415,40.77136,12
42087,-74.087814,40.790916,3
42088,-73.99968,40.72571,2
42089,-74.005066,40.74445,27
42090,-73.989784,40.755116,0
42091,-73.85512,40.85482,32
42092,-73.939156,40.804695,8
42093,-73.994026,40.736,1
42095,-73.99082,40.741966,3
42096,-74.013245,40.70316,20
42097,-73.70522,40.667397,25
42098,-73.97524,40.76025,13
42099,-73.97829,40.756958,13
42100,-73.93425,40.855793,40
42101,-73.97933,40.677925,4
42102,-74.00644,40.736504,27
42103,-73.9273,40.76298,6
42104,-73.981255,40.7809,8
42105,-74.026855,40.633793,23
42106,-73.97573,40.75237,15
42107,-73.95226,40.802235,27
42108,-74.00944,40.717213,20
42109,-73.64672,40.659424,25
42110,-73.986534,40.76255,0
42111,-73.998924,40.72007,20
42112,-73.98993,40.692375,29
42113,-73.9942,40.73887,3
42114,-73.879814,40.840195,32
42115,-73.98159,40.772846,8
42116,-73.869125,40.72414,30
42117,-74.00888,40.718636,2
42118,-73.98392,40.729668,1
42119,-73.98285,40.7353,1
42120,-73.97989,40.761642,13
42121,-74.01109,40.717045,20
42122,-73.96827,40.759144,15
42123,-73.981186,40.758625,13
42125,-73.988884,40.748882,33
42126,-73.92944,40.85006,40
42127,-73.99642,40.745213,1
42128,-73.92387,40.76103,6
42129,-73.97991,40.77604,13
42130,-73.91708,40.773354,6
42131,-73.86521,40.77084,14
42132,-73.937386,40.85455,0
42133,-73.98636,40.748253,23
42134,-73.84926,40.732838,14
42135,-74.02672,40.735023,9
42137,-74.01445,40.705605,20
42139,-73.99998,40.716713,2
42141,-73.62566,40.746292,21
42142,-73.983055,40.75051,15
42144,-73.94537,40.822052,5
42145,-73.99092,40.735176,3
42146,-73.89115,40.86148,40
42147,-74.00547,40.707943,20
42148,-73.93312,40.709805,22
42149,-73.81109,40.76448,7
42150,-73.890495,40.844975,32
42151,-73.94951,40.827522,5
42152,-73.98685,40.75773,0
42153,-73.91841,40.816032,6
42155,-73.96042,40.76184,3
42156,-73.96995,40.7598,15
42157,-73.98296,40.677254,4
42158,-73.986824,40.704716,29
42159,-73.989006,40.75824,0
42160,-73.990364,40.74021,3
42163,-74.045235,40.727585,9
42164,-73.962135,40.77926,12
42166,-74.26262,40.506214,34
42168,-73.98353,40.72365,1
42169,-74.01,40.70339,20
42170,-73.95251,40.70843,22
42171,-74.00423,40.657482,1
42172,-73.92032,40.833603,32
42173,-74.00299,40.606667,23
42174,-74.02416,40.625523,23
42175,-73.94966,40.77662,8
42176,-73.98546,40.77739,8
42178,-73.982735,40.763412,54
42179,-73.74924,40.74564,32
42180,-73.894485,40.708187,22
42181,-74.15711,40.626102,16
42182,-73.95896,40.767998,12
42183,-74.02665,40.75158,9
42185,-73.90654,40.876648,40
42186,-73.82856,40.760532,0
42187,-73.99044,40.71951,1
42188,-73.992134,40.754444,0
42189,-73.975235,40.75114,13
42190,-73.958725,40.70862,22
42191,-73.97018,40.797318,5
42192,-73.86381,40.839546,32
42193,-73.99225,40.758835,0
42194,-73.88601,40.87886,40
42195,-73.94282,40.72754,22
42196,-73.98869,40.738953,3
42197,-73.64832,40.66056,25
42198,-73.68962,40.759365,21
42200,-73.97084,40.758335,15
42201,-73.95099,40.663876,4
42202,-73.99393,40.73809,3
42203,-73.91753,40.745457,6
42204,-74.20902,40.636166,16
42207,-73.98528,40.768444,8
42208,-74.0006,40.731476,3
42209,-73.95234,40.781227,12
42211,-74.003685,40.679184,29
42212,-73.90824,40.82612,32
42213,-73.877075,40.73683,14
42214,-73.91398,40.765144,6
42215,-73.974304,40.753,15
42217,-73.98407,40.77552,8
42219,-74.09813,40.567688,16
42220,-74.00864,40.70763,20
42221,-73.979866,40.759212,0
42222,-73.98811,40.73505,8
42223,-73.95896,40.68436,4
42224,-73.997345,40.746883,27
42225,-73.98793,40.71883,1
42226,-73.79021,40.76681,7
42227,-74.12165,40.613075,22
42228,-73.988945,40.723034,1
42229,-73.97708,40.631092,23
42232,-73.95128,40.800144,5
42233,-73.95343,40.822334,5
42235,-73.99011,40.73232,3
42236,-74.029854,40.740814,9
42237,-74.00749,40.727238,20
42238,-73.98278,40.612663,23
42239,-73.799805,40.707047,54
42240,-73.95332,40.779747,3
42241,-73.96819,40.69601,29
42242,-73.7449,40.637287,25
42243,-73.95204,40.742744,6
42244,-73.97936,40.68937,29
42245,-74.00724,40.740196,27
42246,-73.96768,40.77024,8
42247,-73.96969,40.761696,34
42248,-73.982635,40.677162,4
42249,-74.02111,40.618954,4
42250,-74.23251,40.527405,16
42251,-74.00002,40.71799,2
42252,-74.04786,40.730774,9
42253,-73.95418,40.6467,54
42254,-73.98705,40.76028,0
42255,-73.87922,40.873497,40
42257,-73.891464,40.631905,4
42258,-74.010345,40.654728,4
42259,-74.00709,40.724033,2
42260,-73.98734,40.719795,2
42261,-73.91455,40.83939,40
42262,-73.96414,40.76789,15
42263,-73.9853,40.758835,0
42264,-73.97811,40.739975,3
42265,-74.00048,40.74245,27
42266,-73.98049,40.66425,4
42267,-73.82201,40.754776,21
42268,-73.82933,40.75766,7
42269,-74.11403,40.624638,16
42270,-73.51405,40.708324,21
42271,-73.983894,40.76182,0
42272,-73.89933,40.889057,40
42273,-73.97713,40.75402,15
42274,-73.98532,40.783436,8
42275,-74.00083,40.722332,2
42276,-73.76733,40.703312,54
42277,-73.97517,40.758434,13
42278,-74.12996,40.61266,16
42279,-73.988266,40.75659,0
42280,-73.98955,40.70203,29
42281,-73.95795,40.760902,3
42282,-74.0044,40.734444,27
42283,-73.96383,40.757744,15
42284,-73.784996,40.76559,7
42285,-73.90153,40.838448,32
42286,-73.90868,40.745148,14
42287,-74.01291,40.702576,20
42288,-74.00176,40.607906,23
42289,-73.984985,40.75671,0
42291,-73.99324,40.757053,0
42292,-73.93208,40.69491,4
42293,-73.97753,40.67184,4
42294,-73.95101,40.778934,12
42295,-73.792656,40.698536,54
42296,-73.96117,40.62507,23
42297,-73.944336,40.583817,23
42298,-73.98175,40.732304,1
42299,-73.95786,40.773937,12
42300,-73.98334,40.761517,13
42301,-73.921814,40.74378,6
42303,-73.99089,40.7402,3
42304,-74.00352,40.73184,34
42305,-73.61673,40.74756,21
42306,-73.95574,40.79286,12
42308,-73.650154,40.670662,25
42309,-73.998604,40.750298,27
42310,-73.98746,40.729042,1
42311,-73.83478,40.769394,7
42312,-74.06354,40.72311,9
42313,-73.84991,40.736843,13
42314,-73.98937,40.750393,13
42315,-73.845085,40.71936,30
42316,-73.97145,40.693157,29
42317,-74.01304,40.706024,20
42318,-74.00124,40.739876,27
42319,-73.851524,40.89719,32
42320,-74.01097,40.71103,20
42321,-73.993,40.743195,0
42322,-74.076996,40.641796,20
42323,-74.02411,40.784367,8
42324,-73.607544,40.7408,21
42325,-73.99249,40.743248,27
42326,-73.827156,40.867004,32
42327,-73.943794,40.683,19
42328,-73.98409,40.721207,1
42329,-73.948944,40.777424,12
42331,-73.95255,40.723183,22
42333,-74.01532,40.69115,20
42334,-73.88917,40.86918,40
42335,-74.03208,40.774643,10
42336,-73.97957,40.76627,8
42337,-73.99868,40.745186,3
42338,-73.58383,40.719856,14
42339,-74.00557,40.748505,27
42340,-73.853745,40.841183,32
42341,-73.580055,40.73342,21
42342,-73.9859,40.673317,29
42343,-74.01706,40.707054,2
42344,-73.93593,40.84982,40
42345,-74.07714,40.637573,16
42346,-73.99226,40.74885,33
42348,-73.92893,40.700603,22
42349,-73.97462,40.68701,4
42350,-73.996635,40.69829,29
42351,-73.91126,40.758698,14
42353,-73.9839,40.75829,0
42354,-73.97661,40.81886,10
42355,-73.75845,40.738483,7
42356,-74.040665,40.73698,9
42357,-73.99695,40.725296,2
42358,-73.84482,40.750698,7
42359,-73.68307,40.66048,25
42360,-73.61426,40.68129,25
42361,-73.94816,40.82978,5
42362,-73.98914,40.7215,1
42364,-73.85806,40.841007,32
42365,-74.00775,40.705296,1
42367,-73.988434,40.77495,8
42369,-73.991394,40.66347,4
42370,-73.90751,40.911247,40
42371,-73.96545,40.77201,12
42372,-73.93702,40.804176,5
42374,-73.82439,40.829037,32
42375,-73.81961,40.75442,21
42376,-73.99873,40.715145,2
42377,-73.91582,40.848667,40
42378,-73.83626,40.7683,7
42380,-74.00531,40.7322,34
42381,-74.04589,40.72255,9
42382,-73.988,40.749355,33
42383,-73.96133,40.761982,8
42384,-73.613045,40.73872,21
42385,-73.95329,40.587242,23
42386,-74.00625,40.74772,27
42387,-73.70391,40.66645,7
42388,-73.99174,40.717567,1
42389,-73.9621,40.795914,8
42390,-73.98236,40.77739,8
42391,-73.99249,40.75161,27
42392,-73.969345,40.759247,15
42393,-73.8941,40.637188,19
42394,-74.00217,40.683983,29
42395,-74.15127,40.550964,16
42396,-73.87531,40.75771,54
42397,-74.04131,40.77384,10
42398,-73.99026,40.7266,1
42399,-73.9043,40.74145,6
42400,-74.0009,40.733692,34
42401,-73.99658,40.737225,3
42402,-73.99683,40.724697,2
42403,-73.979095,40.753216,0
42405,-73.970085,40.779762,8
42406,-73.98139,40.786118,22
42407,-73.95676,40.666786,4
42408,-74.00967,40.70663,27
42409,-74.005196,40.729137,34
42410,-73.98318,40.75033,33
42411,-74.1477,40.596584,16
42412,-73.98254,40.77891,8
42413,-73.98706,40.644493,23
42416,-73.97975,40.77597,8
42417,-73.99435,40.73539,3
42418,-73.982155,40.74566,15
42419,-73.96044,40.719578,22
42420,-73.99417,40.68602,29
42422,-73.93934,40.699223,19
42423,-74.02387,40.752487,13
42424,-73.97514,40.76351,13
42425,-73.83282,40.715363,30
42426,-73.93954,40.674263,3
42427,-73.80228,40.70193,7
42428,-73.76739,40.70685,54
42429,-74.036934,40.86082,9
42430,-73.98814,40.739258,3
42431,-73.812515,40.911182,32
42432,-73.936874,40.651405,4
42433,-73.98921,40.71867,1
42434,-73.70265,40.751804,21
42435,-73.987495,40.73987,3
42436,-73.817444,40.702923,30
42437,-73.95458,40.721756,22
42438,-73.84465,40.72089,30
42439,-74.00486,40.71074,20
42440,-73.96997,40.75969,15
42442,-73.984344,40.741222,3
42443,-73.98324,40.76204,1
42444,-73.96484,40.606503,23
42445,-73.958145,40.815346,5
42446,-73.96125,40.801758,2
42447,-73.85136,40.728996,30
42448,-74.00182,40.744167,1
42449,-73.84257,40.719166,12
42451,-73.98833,40.72896,3
42452,-73.953606,40.667923,4
42453,-74.035995,40.736626,16
42454,-73.97896,40.591816,23
42455,-74.00282,40.73409,34
42456,-73.56447,40.6923,21
42458,-74.11094,40.640404,16
42459,-73.6995,40.64067,25
42460,-73.98218,40.662384,2
42461,-73.8307,40.843853,32
42462,-73.98786,40.738285,3
42463,-73.952156,40.78546,12
42464,-73.56501,40.72336,21
42465,-73.951126,40.77456,12
42466,-74.00665,40.801926,10
42468,-73.986664,40.751667,0
42469,-73.91969,40.743603,6
42470,-73.9678,40.7699,8
42471,-73.97615,40.754963,15
42472,-73.9402,40.840908,40
42473,-74.007164,40.727695,34
42474,-73.96113,40.718792,22
42475,-74.00628,40.742332,27
42476,-73.978874,40.7562,13
42478,-73.95102,40.72398,22
42479,-73.83007,40.709206,30
42480,-73.77367,40.661175,54
42482,-73.98713,40.71891,1
42483,-73.94737,40.745552,6
42484,-73.976906,40.74998,15
42486,-73.701,40.75256,21
42487,-73.99609,40.721436,2
42488,-73.98659,40.753838,2
42490,-73.91316,40.708927,54
42491,-73.99062,40.743645,3
42492,-73.97845,40.75854,13
42493,-73.989204,40.731754,1
42494,-73.992355,40.754192,0
42495,-73.98648,40.74124,3
42496,-74.00268,40.796917,10
42497,-73.78446,40.71246,54
42498,-74.00252,40.743122,27
42499,-73.829056,40.76082,7
42500,-73.70939,40.661724,19
42501,-74.00185,40.737797,27
42502,-73.9088,40.74821,6
42503,-73.645294,40.657173,25
42504,-73.92234,40.74408,6
42505,-74.01192,40.70849,29
42506,-73.97574,40.689754,4
42507,-73.9572,40.774563,12
42508,-74.009315,40.704655,20
42509,-73.994064,40.642544,23
42510,-73.79532,40.700836,54
42511,-73.99589,40.718384,2
42512,-73.825195,40.867893,32
42513,-73.956696,40.71473,22
42515,-73.61291,40.737926,21
42516,-74.010414,40.744976,3
42517,-74.0764,40.636555,16
42518,-73.64427,40.7549,21
42519,-73.99509,40.720463,2
42520,-74.028206,40.622658,23
42521,-74.00815,40.707676,20
42522,-73.94008,40.789528,6
42523,-73.988884,40.666203,34
42524,-73.95432,40.730476,22
42525,-73.98262,40.772484,6
42526,-73.99375,40.57568,23
42527,-73.859886,40.84489,32
42528,-74.0242,40.763023,27
42529,-73.969955,40.642773,19
42530,-73.988266,40.747078,15
42531,-74.00607,40.63892,23
42532,-73.95746,40.72094,22
42533,-73.965004,40.576473,23
42534,-74.00004,40.738224,27
42535,-73.94723,40.71366,22
42536,-73.982056,40.76672,8
42537,-73.97546,40.75296,15
42538,-73.99868,40.720596,2
42540,-73.997375,40.701736,29
42541,-73.91239,40.766148,6
42542,-74.000244,40.758106,33
42543,-73.82008,40.705612,54
42544,-74.03478,40.719048,9
42545,-74.00116,40.731766,2
42548,-73.95247,40.72043,22
42549,-73.98856,40.7354,3
42550,-74.063515,40.613884,16
42551,-73.89518,40.899307,40
42552,-73.62563,40.65335,21
42554,-73.98746,40.75813,0
42555,-73.934364,40.7449,6
42556,-73.98708,40.673363,4
42557,-73.97457,40.780464,8
42558,-73.9809,40.75919,0
42559,-73.984604,40.764103,0
42560,-73.784424,40.685818,54
42561,-73.993385,40.722206,2
42562,-73.96845,40.761753,15
42563,-73.823586,40.789124,7
42564,-73.9126,40.766705,40
42565,-73.99377,40.729588,34
42567,-73.79608,40.709263,30
42568,-74.00587,40.736626,27
42569,-74.001595,40.72213,2
42570,-73.95728,40.69078,4
42572,-74.110725,40.56934,16
42573,-73.996475,40.740517,3
42574,-74.13775,40.655663,2
42575,-73.95801,40.61832,23
42576,-73.74393,40.67749,25
42578,-73.99004,40.75062,33
42580,-73.95395,40.774868,12
42581,-73.97966,40.669125,4
42583,-73.992516,40.734295,3
42584,-73.950554,40.599464,23
42585,-73.95319,40.822666,5
42586,-73.96949,40.76625,13
42588,-74.042046,40.852,9
42589,-73.913765,40.65478,19
42590,-73.98493,40.723843,12
42591,-73.99222,40.745155,3
42592,-73.897606,40.932095,40
42594,-73.99621,40.71763,2
42595,-73.90061,40.88508,40
42596,-74.00473,40.72552,34
42597,-73.96094,40.808357,5
42598,-73.998375,40.59921,23
42599,-73.96146,40.765175,12
42600,-73.92584,40.61225,23
42602,-73.98695,40.71583,1
42603,-73.960335,40.718517,22
42604,-73.82342,40.764225,7
42606,-73.84854,40.78111,7
42608,-73.96451,40.69371,4
42609,-73.962494,40.669094,4
42610,-74.00033,40.728676,34
42611,-73.98837,40.861954,10
42612,-73.95645,40.763214,12
42613,-73.989075,40.75696,0
42614,-73.98015,40.723766,1
42615,-73.59509,40.728855,21
42616,-74.00443,40.716125,20
42617,-73.91523,40.76364,6
42618,-73.63656,40.73442,21
42619,-73.9087,40.824074,32
42621,-73.67584,40.6553,25
42623,-74.00607,40.72333,2
42624,-73.97096,40.755627,15
42625,-73.91065,40.80389,32
42626,-74.01749,40.703552,20
42627,-73.65082,40.72064,21
42628,-73.92608,40.75924,6
42629,-73.983864,40.757256,0
42630,-74.00362,40.72665,2
42631,-73.98352,40.746918,3
42632,-74.0322,40.774605,9
42633,-73.993706,40.693127,29
42634,-73.83029,40.759422,7
42635,-74.09398,40.615387,16
42636,-73.994446,40.749416,33
42637,-73.849945,40.57783,3
42638,-73.970474,40.794025,8
42639,-74.01178,40.717583,20
42641,-73.985664,40.763268,0
42642,-73.974686,40.76251,8
42643,-73.91269,40.66575,30
42644,-73.9194,40.759083,6
42646,-73.99028,40.740654,3
42647,-73.977486,40.752987,0
42649,-73.83942,40.71836,30
42650,-73.98971,40.73573,8
42651,-73.92258,40.74064,6
42652,-73.75965,40.748714,1
42653,-74.02851,40.6223,23
42654,-73.986145,40.75284,27
42655,-73.99179,40.76007,0
42656,-74.0006,40.733437,0
42657,-73.98321,40.766922,0
42658,-73.69009,40.663464,25
42659,-74.03052,40.617195,23
42660,-73.97712,40.762524,13
42661,-74.03477,40.73735,9
42662,-73.977425,40.77211,8
42664,-73.94939,40.648407,19
42665,-73.95361,40.773094,8
42666,-73.99647,40.715183,20
42669,-73.96714,40.840187,40
42670,-74.10551,40.635815,16
42671,-73.99904,40.73337,34
42673,-73.964584,40.62373,23
42674,-73.992905,40.694378,29
42675,-73.80006,40.72286,7
42676,-74.03853,40.741596,9
42677,-73.98636,40.743298,3
42678,-73.971344,40.895596,10
42679,-73.91819,40.75989,6
42680,-73.953766,40.72901,22
42682,-73.79348,40.705956,19
42683,-73.70212,40.7569,21
42684,-73.50128,40.745033,33
42685,-73.99917,40.684128,1
42686,-73.987366,40.73309,34
42687,-73.94824,40.82473,0
42688,-74.0038,40.733013,34
42689,-73.99518,40.736732,1
42690,-74.032715,40.776302,10
42691,-73.98663,40.757294,15
42692,-73.94519,40.808235,5
42694,-73.944405,40.67472,4
42695,-73.91844,40.83376,32
42696,-73.95894,40.814804,5
42697,-73.97302,40.748993,15
42698,-73.98743,40.762627,2
42699,-74.034225,40.74795,9
42701,-74.038994,40.85208,10
42702,-73.983116,40.730583,1
42703,-74.001854,40.73476,27
42704,-73.629555,40.69611,25
42705,-73.96995,40.727062,34
42706,-73.98468,40.74278,3
42708,-74.00191,40.739536,27
42709,-73.90372,40.74512,14
42710,-74.00443,40.71272,2
42711,-73.978325,40.687366,4
42712,-73.95948,40.598606,23
42713,-73.990715,40.745575,3
42714,-74.01011,40.654865,23
42715,-73.96839,40.791233,0
42716,-73.72764,40.78728,7
42717,-73.81719,40.689014,54
42718,-73.985344,40.624104,23
42719,-73.966354,40.76465,15
42720,-73.98447,40.761642,0
42721,-73.98519,40.759388,0
42722,-73.99554,40.770206,0
42724,-73.793365,40.704845,54
42725,-73.997154,40.661057,23
42726,-74.01056,40.71725,20
42727,-73.97763,40.643776,54
42728,-74.02654,40.770374,10
42729,-73.99348,40.746933,19
42730,-73.99522,40.7031,29
42731,-73.95258,40.771507,12
42732,-73.95593,40.73769,22
42733,-73.97558,40.76448,13
42734,-73.99227,40.73954,3
42735,-73.97424,40.753273,15
42736,-73.8501,40.733448,54
42737,-74.000885,40.676167,30
42739,-73.982124,40.72824,1
42740,-73.975235,40.680935,1
42741,-73.64795,40.747192,21
42742,-73.98277,40.763638,0
42743,-73.78338,40.74146,7
42744,-74.00891,40.649952,23
42745,-73.9896,40.743843,3
42746,-74.00831,40.64686,23
42748,-73.99986,40.748726,2
42750,-73.73547,40.797924,7
42751,-73.94824,40.8283,32
42752,-73.90142,40.84057,40
42753,-73.98915,40.75675,0
42755,-73.91734,40.61963,19
42756,-74.00179,40.708633,20
42757,-73.994286,40.72823,0
42759,-73.869934,40.899178,2
42760,-73.89724,40.591885,23
42761,-73.86394,40.922726,32
42762,-73.973526,40.64008,23
42763,-73.97252,40.745018,3
42765,-73.85866,40.833183,32
42766,-74.0134,40.705097,3
42767,-73.98647,40.750263,33
42768,-73.99049,40.74198,33
42769,-73.97209,40.750084,19
42770,-73.94809,40.825462,5
42771,-73.99985,40.721897,3
42772,-73.98365,40.661,4
42773,-73.929985,40.852043,40
42774,-73.84693,40.71863,30
42775,-73.94919,40.71406,22
42776,-73.972916,40.597214,23
42777,-73.99274,40.750355,33
42778,-73.98571,40.750378,2
42779,-73.95772,40.729626,22
42780,-73.90553,40.773144,6
42781,-74.11226,40.571762,16
42782,-73.88549,40.82241,32
42783,-73.8934,40.72711,30
42784,-74.00861,40.72236,9
42785,-73.9112,40.854702,40
42786,-73.98189,40.77079,8
42787,-73.987,40.72943,1
42788,-73.97198,40.76728,13
42789,-74.00533,40.728134,34
42790,-73.98429,40.75452,0
42791,-73.93129,40.550854,23
42792,-74.006584,40.74771,27
42793,-74.03064,40.62431,23
42794,-73.81453,40.73629,7
42795,-73.82895,40.758675,7
42796,-74.1688,40.57877,16
42797,-73.9859,40.73525,3
42798,-73.9798,40.77776,8
42799,-73.98257,40.76056,0
42800,-73.98885,40.72011,1
42802,-73.99907,40.71584,1
42803,-73.97916,40.76431,13
42804,-73.9858,40.740112,33
42805,-73.9504,40.715046,22
42806,-73.90102,40.676956,19
42807,-74.00005,40.757812,33
42808,-73.98473,40.756516,0
42810,-73.95681,40.65051,19
42811,-73.62861,40.7531,21
42812,-73.93304,40.795868,5
42813,-73.97765,40.757896,13
42814,-74.00145,40.719154,2
42815,-73.86368,40.770744,14
42816,-73.99707,40.71518,1
42817,-73.869644,40.774643,14
42818,-73.7782,40.779484,7
42819,-73.949936,40.681976,4
42820,-73.925735,40.761703,6
42821,-73.98297,40.76583,0
42823,-74.03304,40.61923,23
42824,-74.00425,40.72558,2
42825,-73.95391,40.82115,5
42826,-73.81312,40.76477,7
42827,-74.10129,40.590004,20
42828,-73.94448,40.800877,5
42829,-73.631516,40.650433,25
42830,-74.13445,40.6261,16
42831,-73.98142,40.71519,1
42833,-73.97142,40.764107,13
42834,-73.98303,40.772194,8
42835,-73.96889,40.755985,15
42836,-73.94838,40.80881,5
42837,-73.848816,40.84302,32
42838,-74.000885,40.612446,23
42839,-73.71562,40.695698,25
42841,-74.10428,40.58672,16
42842,-73.80526,40.763287,14
42844,-73.98901,40.719185,1
42845,-74.00043,40.725155,2
42846,-73.996025,40.73687,3
42847,-73.86984,40.773884,1
42849,-73.803024,40.701805,54
42850,-73.9982,40.74516,1
42851,-74.00096,40.72148,2
42852,-73.79433,40.664787,25
42853,-74.057556,40.790874,3
42854,-74.00868,40.724663,34
42856,-73.99008,40.70248,29
42857,-73.78041,40.694054,54
42858,-73.966515,40.804436,5
42859,-73.89666,40.938675,12
42860,-73.98471,40.75936,0
42861,-74.00323,40.748535,27
42863,-73.99659,40.721684,2
42865,-74.00985,40.7458,33
42866,-73.98901,40.726936,1
42867,-73.988976,40.73415,3
42869,-73.985916,40.669037,34
42870,-74.00547,40.709087,20
42871,-73.996216,40.74446,27
42872,-73.99098,40.7566,33
42873,-74.02912,40.742737,9
42875,-74.00978,40.63525,23
42876,-73.96743,40.791965,8
42877,-73.99596,40.62827,5
42878,-73.93385,40.745293,6
42879,-73.97163,40.750763,15
42880,-73.80913,40.787773,7
42882,-73.8673,40.87364,32
42883,-73.98736,40.679394,4
